Date,BTC,ETH,SOL,DOGE,LINK,ADA,XLM,BCH,LTC,ZEC,DOT,UNI,AAVE,ETC,FIL,ATOM,ALGO,ICP,AVAX,NEAR,INJ,HBAR,APT,SUI,XRP
2024-06-12,68248.6,3559.14,155.18,0.14615,15.999,0.4377,0.100087,453.96,78.49,23.57,6.734,10.077,89.97,26.11,5.665,7.774,0.166,10.496,33.26,6.403,31.242,0.09173,8.23,1.0186,0.4916
2024-06-13,66738.85,3467.65,147.23,0.14103,15.135,0.4208,0.097454,431.54,79.12,22.77,6.356,10.161,83.76,25.3,5.379,7.441,0.1558,9.815,30.98,5.921,28.824,0.08824,7.88,0.9656,0.4766
2024-06-14,66004.39,3479.53,142.98,0.13493,14.742,0.4119,0.096769,422.59,77.57,22.73,6.164,10.433,83.6,25.12,5.092,7.112,0.1512,9.302,30.28,5.587,26.187,0.08633,7.69,0.9295,0.4744
2024-06-15,66192.0,3566.69,145.45,0.13669,14.852,0.4137,0.098283,429.97,79.19,22.64,6.22,11.514,85.79,25.62,5.224,7.142,0.1523,9.103,30.01,5.603,25.371,0.08485,7.88,0.9433,0.4905
2024-06-16,66628.75,3622.1,151.22,0.13704,15.131,0.4165,0.099082,428.2,78.95,22.87,6.39,11.976,85.74,25.45,5.239,7.216,0.1556,9.611,30.06,5.632,25.048,0.08632,7.9,0.9691,0.4889
2024-06-17,66481.81,3509.55,143.25,0.12875,14.518,0.401,0.096845,419.68,76.59,21.75,6.069,10.605,84.95,24.09,4.925,6.996,0.1449,8.872,28.45,5.166,21.593,0.08021,7.44,0.8905,0.5046
2024-06-18,65152.8,3482.06,137.37,0.12218,13.977,0.3833,0.091328,389.22,72.64,20.52,5.768,9.763,82.02,23.05,4.351,6.686,0.1339,8.116,26.6,4.727,20.46,0.07767,6.82,0.7997,0.4908
2024-06-19,64943.79,3559.14,135.59,0.12245,14.338,0.3843,0.093444,389.0,73.75,20.07,5.796,9.949,87.31,23.98,4.44,6.893,0.139,8.381,26.93,4.962,21.207,0.08055,6.9,0.8655,0.4932
2024-06-20,64840.88,3510.73,133.49,0.12448,14.248,0.384,0.093929,389.71,74.68,20.02,5.639,10.023,84.71,24.04,4.408,6.837,0.1381,8.262,27.56,5.159,20.754,0.08033,6.91,0.8936,0.4885
2024-06-21,64120.28,3517.19,134.54,0.1241,13.844,0.3759,0.092022,382.9,74.15,20.08,5.608,9.804,81.97,23.53,4.397,6.785,0.1391,8.39,27.47,5.402,21.306,0.07875,6.93,0.9201,0.4888
2024-06-22,64235.01,3494.09,133.65,0.1237,13.477,0.3845,0.090835,392.01,74.58,19.99,5.75,9.834,81.64,23.37,4.376,6.743,0.1339,8.188,25.61,5.181,20.968,0.07782,6.86,0.8904,0.4865
2024-06-23,63171.43,3418.42,128.59,0.12212,13.184,0.3799,0.089508,380.84,73.32,19.56,5.646,9.766,80.7,22.65,4.287,6.691,0.1324,7.885,25.07,5.191,20.254,0.07629,6.74,0.8805,0.4795
2024-06-24,60263.0,3350.59,132.26,0.11893,13.609,0.3776,0.089333,363.71,69.67,19.81,5.724,9.321,86.25,22.97,4.396,6.836,0.1353,8.02,24.78,5.37,22.719,0.07751,6.94,0.8947,0.4737
2024-06-25,61789.71,3393.6,136.53,0.12613,14.192,0.3917,0.091876,388.63,71.34,20.16,5.841,9.503,92.08,23.49,4.443,6.942,0.1411,8.287,25.4,5.427,23.429,0.07883,6.95,0.8783,0.4758
2024-06-26,60816.68,3369.31,136.72,0.12267,13.906,0.3847,0.090155,373.61,70.97,19.93,5.795,9.387,94.39,23.66,4.391,6.79,0.1407,8.119,25.8,5.174,23.016,0.07623,6.83,0.8292,0.4694
2024-06-27,61615.39,3445.58,149.48,0.12691,14.409,0.3907,0.091345,388.6,73.16,20.85,6.276,9.494,93.24,24.03,4.497,6.956,0.1425,8.248,27.88,5.219,23.217,0.07865,7.02,0.8353,0.4747
2024-06-28,60313.35,3373.62,139.75,0.12283,13.755,0.3851,0.090853,385.35,72.77,20.62,6.178,8.988,93.44,23.35,4.374,6.716,0.1395,7.891,27.91,4.948,23.016,0.07682,6.84,0.7893,0.4708
2024-06-29,60885.67,3373.26,140.0,0.1217,13.523,0.3834,0.090117,380.38,74.82,20.22,6.072,8.844,96.48,23.11,4.343,6.594,0.1391,7.926,27.73,4.955,22.801,0.07616,6.89,0.7813,0.4719
2024-06-30,62668.26,3432.37,146.37,0.12426,14.251,0.3919,0.091089,393.41,75.21,20.93,6.203,9.281,97.34,23.66,4.473,6.726,0.1443,8.162,29.32,5.297,23.473,0.07657,7.07,0.8187,0.4753
2024-07-01,62830.13,3438.59,146.52,0.12341,14.32,0.4027,0.091472,384.19,74.3,20.75,6.324,9.136,98.23,23.22,4.326,6.806,0.147,8.06,28.8,5.263,22.531,0.07661,7.04,0.8085,0.4767
2024-07-02,62040.22,3416.17,153.81,0.12511,14.397,0.4179,0.093562,381.4,75.93,20.77,6.52,8.987,91.42,23.26,4.411,6.8,0.15,7.856,28.67,5.513,23.33,0.07802,6.94,0.8246,0.4846
2024-07-03,60145.01,3291.73,140.69,0.11835,13.576,0.4065,0.090315,372.89,72.07,20.77,6.075,8.515,84.21,22.57,4.098,6.372,0.1427,7.321,26.48,5.027,21.479,0.07214,6.59,0.775,0.4667
2024-07-04,57042.14,3058.89,127.83,0.10496,12.536,0.362,0.087059,330.73,65.41,18.36,5.555,7.628,79.56,20.76,3.778,5.992,0.1313,6.682,24.43,4.618,19.836,0.06635,5.97,0.6737,0.4329
2024-07-05,56639.43,2981.74,134.31,0.10558,12.309,0.35,0.085493,325.74,61.88,18.32,5.686,7.777,79.83,20.25,3.545,5.705,0.1307,6.822,25.13,4.419,18.917,0.06715,5.55,0.6435,0.4252
2024-07-06,58244.75,3067.39,143.07,0.11344,13.182,0.3707,0.090637,343.01,65.4,19.89,6.24,8.192,83.2,21.19,3.976,6.077,0.1386,7.555,27.44,4.812,20.175,0.06997,5.98,0.694,0.449
2024-07-07,55854.09,2930.78,131.61,0.10414,12.352,0.3466,0.083968,312.77,62.05,18.71,5.904,7.647,78.15,19.75,3.63,5.792,0.1265,6.924,25.74,4.401,18.629,0.0646,5.58,0.64,0.4195
2024-07-08,56699.43,3018.48,139.77,0.10759,13.123,0.3691,0.085518,333.85,64.9,20.51,5.94,8.037,82.02,20.4,3.833,5.831,0.1334,6.832,25.21,4.469,19.754,0.06637,5.84,0.6732,0.4316
2024-07-09,58047.86,3066.51,141.44,0.10755,12.839,0.3753,0.088079,330.99,65.31,22.59,6.117,8.173,85.28,20.65,3.909,5.94,0.1396,7.24,26.44,4.534,20.896,0.06785,6.02,0.7433,0.4357
2024-07-10,57712.59,3100.3,141.99,0.10802,12.792,0.3886,0.087556,340.48,66.97,23.44,6.094,8.023,91.14,21.02,3.972,6.039,0.1394,7.219,25.76,4.626,20.571,0.06643,6.15,0.7376,0.4387
2024-07-11,57340.77,3099.29,135.7,0.10662,12.343,0.3961,0.088779,347.28,67.37,24.22,5.903,7.831,92.79,20.67,4.083,5.937,0.1373,7.359,25.21,4.934,19.581,0.06563,6.04,0.7557,0.4491
2024-07-12,57909.03,3135.05,139.55,0.10769,12.739,0.4164,0.091367,368.99,69.29,24.07,6.104,8.12,97.49,21.48,4.125,6.153,0.1382,7.324,25.97,5.19,19.766,0.06736,6.11,0.7485,0.4747
2024-07-13,59224.58,3176.71,141.93,0.11234,13.021,0.4419,0.102278,375.68,69.85,26.81,6.235,8.155,99.26,22.38,4.288,6.208,0.1434,8.459,25.87,5.203,20.291,0.07145,6.35,0.7586,0.5259
2024-07-14,60808.42,3246.38,147.69,0.1154,13.46,0.4318,0.104506,376.95,69.96,29.3,6.318,8.424,104.48,22.56,4.269,6.229,0.1522,8.621,26.32,5.404,21.703,0.07215,6.63,0.807,0.5204
2024-07-15,64757.16,3485.87,159.55,0.12499,14.403,0.4451,0.104744,400.4,72.34,28.22,6.488,8.592,104.09,23.9,4.445,6.508,0.1579,9.726,27.85,5.924,23.069,0.07827,6.99,0.845,0.5375
2024-07-16,65088.99,3446.67,160.69,0.12483,14.214,0.4382,0.106918,387.34,73.24,30.39,6.338,8.177,100.72,23.6,4.536,6.615,0.1586,9.64,28.03,6.252,24.933,0.07664,7.07,0.8679,0.5796
2024-07-17,64085.81,3387.45,155.51,0.1218,13.736,0.436,0.10988,375.34,71.38,31.06,6.257,7.922,98.07,22.95,4.556,6.48,0.1546,10.246,27.24,6.068,25.64,0.0753,7.06,0.8401,0.6261
2024-07-18,63982.86,3425.58,159.21,0.11954,13.594,0.4234,0.103151,382.57,71.63,30.76,6.092,7.836,98.54,23.0,4.386,6.308,0.1517,9.668,27.12,6.039,27.005,0.07273,6.99,0.8108,0.5696
2024-07-19,66707.61,3505.75,169.21,0.12547,14.087,0.4392,0.105318,391.6,73.45,29.55,6.341,8.0,100.77,23.64,4.658,6.504,0.1579,10.144,28.18,6.438,26.451,0.0747,7.46,0.8545,0.5736
2024-07-20,67163.83,3519.06,173.68,0.13427,14.251,0.4375,0.105288,395.72,73.06,29.61,6.335,8.017,99.01,23.93,4.713,6.523,0.1581,10.348,29.11,6.288,27.638,0.0747,7.37,0.8507,0.5941
2024-07-21,68181.28,3536.2,184.51,0.14022,14.821,0.447,0.105434,401.1,73.99,32.03,6.431,8.124,98.39,24.15,4.777,6.535,0.1593,10.723,32.65,6.34,27.452,0.07478,7.48,0.8594,0.5987
2024-07-22,67558.22,3441.1,178.98,0.13784,13.94,0.4263,0.103563,385.95,71.29,30.34,6.101,7.819,94.2,23.45,4.511,6.272,0.1512,10.156,31.89,6.035,25.796,0.07078,7.21,0.8319,0.6084
2024-07-23,65939.24,3482.9,173.03,0.13033,13.909,0.4102,0.101019,366.34,72.92,29.69,5.918,7.713,94.53,24.02,4.457,6.172,0.1435,9.615,29.84,5.763,24.113,0.06827,7.14,0.8141,0.5979
2024-07-24,65366.4,3334.99,178.0,0.12792,13.403,0.4062,0.102974,362.41,71.28,30.1,5.749,7.422,89.92,22.89,4.268,6.027,0.1398,9.503,28.39,5.623,23.905,0.06646,6.8,0.771,0.6182
2024-07-25,65795.42,3174.3,171.82,0.12522,12.935,0.3946,0.102198,361.34,68.8,30.19,5.756,7.295,92.8,22.11,4.197,5.923,0.1372,9.917,27.24,5.414,23.819,0.06599,6.61,0.7499,0.5995
2024-07-26,67924.08,3274.95,183.06,0.13419,13.53,0.4172,0.103136,377.4,71.32,32.5,5.868,7.68,97.8,22.91,4.644,6.172,0.1427,9.712,28.73,5.715,25.808,0.06843,6.98,0.7873,0.6035
2024-07-27,67899.41,3249.25,183.56,0.13146,13.549,0.4173,0.101424,392.47,71.34,31.73,5.826,7.673,101.09,22.8,4.573,6.342,0.1429,9.681,28.03,5.678,25.318,0.06873,7.13,0.7844,0.5959
2024-07-28,68244.3,3269.98,184.9,0.13005,13.305,0.4073,0.100261,416.86,71.08,31.98,5.721,7.532,98.66,22.64,4.446,6.22,0.1393,9.347,27.4,5.443,24.23,0.06759,6.84,0.7496,0.6014
2024-07-29,66771.45,3317.55,182.52,0.12837,13.534,0.403,0.099073,438.82,73.68,32.89,5.651,7.681,104.91,22.85,4.442,6.109,0.139,8.934,26.98,5.268,24.146,0.06716,6.76,0.7404,0.6017
2024-07-30,66169.68,3278.27,179.11,0.12547,13.13,0.4012,0.102465,432.22,71.68,32.13,5.516,7.39,105.11,22.21,4.329,6.0,0.1375,8.822,26.31,5.148,23.16,0.06598,6.59,0.7074,0.6275
2024-07-31,64609.62,3231.81,171.62,0.12189,12.823,0.388,0.100471,413.93,70.14,33.65,5.386,7.164,107.42,21.77,4.212,5.804,0.1356,8.945,25.7,4.986,21.968,0.06294,6.41,0.7073,0.623
2024-08-01,65288.18,3200.54,167.22,0.11887,12.873,0.3924,0.099214,412.91,69.51,32.43,5.336,7.181,116.76,21.53,4.16,5.777,0.1347,8.886,25.69,4.977,21.652,0.06331,6.41,0.6957,0.5961
2024-08-02,61418.06,2985.84,152.57,0.11141,11.908,0.3632,0.095398,381.23,64.97,32.61,5.117,6.608,110.25,20.22,3.868,5.354,0.1241,8.292,23.57,4.6,19.735,0.05949,6.01,0.6372,0.56
2024-08-03,60674.93,2901.72,142.45,0.10806,11.679,0.3644,0.093299,364.26,64.62,31.83,5.043,6.621,105.55,19.66,3.687,5.125,0.1204,7.759,22.66,4.366,18.478,0.05825,5.58,0.6104,0.5555
2024-08-04,58130.95,2688.31,138.25,0.10372,10.884,0.3441,0.088168,332.28,62.43,30.76,4.689,6.147,97.11,18.92,3.528,5.048,0.1145,7.326,21.24,4.131,17.628,0.05529,5.34,0.5775,0.5229
2024-08-05,54029.12,2420.37,129.81,0.09438,9.49,0.312,0.087992,309.7,56.09,30.12,4.204,5.369,95.64,17.67,3.243,4.642,0.1102,7.059,19.55,3.524,15.327,0.05216,4.99,0.5348,0.4891
2024-08-06,56048.08,2462.52,144.46,0.09652,10.071,0.3312,0.092556,315.19,58.3,31.82,4.515,5.792,103.7,18.15,3.493,4.909,0.1128,7.673,20.9,3.678,16.046,0.05514,5.13,0.6018,0.5063
2024-08-07,55148.1,2343.66,144.77,0.0956,9.489,0.324,0.101578,312.59,55.99,32.38,4.582,5.661,98.34,18.11,3.353,4.838,0.1097,7.005,19.85,3.569,14.947,0.05142,5.08,0.6151,0.6005
2024-08-08,61705.58,2683.59,163.18,0.10751,10.754,0.3517,0.103103,353.04,61.17,35.82,4.881,6.283,101.51,19.85,3.832,5.15,0.1222,7.705,22.76,4.063,18.416,0.05911,5.77,0.8531,0.6167
2024-08-09,60862.13,2599.94,156.32,0.10391,10.541,0.3485,0.09992,347.79,60.73,40.95,4.785,6.145,96.4,19.43,3.767,5.087,0.1202,7.443,21.75,4.056,18.202,0.05631,5.76,0.8562,0.5809
2024-08-10,60935.02,2610.69,154.05,0.10523,10.555,0.3458,0.101269,354.92,61.16,41.39,4.755,6.187,93.4,19.39,3.778,5.209,0.1208,7.36,21.58,4.163,19.27,0.05593,6.27,0.9197,0.5842
2024-08-11,58722.49,2555.58,141.57,0.1006,10.001,0.3276,0.097844,330.29,59.75,41.06,4.494,5.915,91.19,18.42,3.489,4.902,0.1153,6.826,20.41,3.87,17.654,0.05264,5.73,0.8736,0.5531
2024-08-12,59358.78,2723.0,146.31,0.10791,10.553,0.339,0.098817,354.9,61.51,43.5,4.587,6.24,95.74,19.19,3.738,5.077,0.1196,7.287,21.28,4.109,18.548,0.05389,6.44,1.0146,0.5684
2024-08-13,60603.19,2703.49,146.7,0.10637,10.575,0.3399,0.099314,351.82,63.45,43.11,4.55,6.349,97.8,19.18,3.707,5.008,0.1212,7.372,21.39,4.304,19.471,0.05429,6.8,0.9553,0.5772
2024-08-14,58690.62,2661.67,143.73,0.10238,10.4,0.3353,0.096609,337.91,64.08,42.23,4.385,6.441,106.13,18.86,3.584,4.773,0.1197,7.133,20.96,4.17,18.665,0.05365,6.68,0.9344,0.5689
2024-08-15,57543.61,2570.5,142.57,0.10023,10.177,0.3248,0.095661,334.27,65.35,42.85,4.278,6.206,107.86,18.55,3.503,4.512,0.1157,6.944,20.13,4.024,18.14,0.05188,6.23,0.845,0.561
2024-08-16,58888.99,2593.75,139.08,0.1004,10.131,0.3303,0.094871,338.19,66.51,42.38,4.294,6.503,112.73,18.74,3.5,4.557,0.1156,7.009,20.39,3.967,17.88,0.05191,5.92,0.8117,0.564
2024-08-17,59497.49,2614.64,141.96,0.10282,10.155,0.3373,0.095686,341.36,67.61,43.7,4.371,6.418,111.01,18.77,3.569,4.614,0.1188,7.278,20.7,3.992,18.616,0.05262,5.82,0.8283,0.5666
2024-08-18,58437.9,2612.68,142.45,0.10008,10.087,0.3342,0.093523,333.21,66.35,42.76,4.392,6.174,111.39,18.56,3.548,4.567,0.1188,7.148,20.82,3.897,17.841,0.05314,5.78,0.8244,0.563
2024-08-19,59452.67,2637.15,144.31,0.10136,10.185,0.3367,0.096338,338.16,66.33,41.96,4.483,6.2,118.19,18.96,3.624,4.636,0.1237,7.227,21.23,4.002,18.176,0.05436,6.05,0.9014,0.5988
2024-08-20,59017.59,2573.04,142.28,0.1029,10.235,0.3435,0.0975,335.3,64.4,41.53,4.522,6.264,128.86,18.88,3.651,4.788,0.128,7.261,22.26,4.0,18.412,0.05369,6.06,0.8707,0.5938
2024-08-21,61163.28,2631.14,142.82,0.10617,11.215,0.3689,0.098554,349.55,64.29,41.46,4.664,7.099,140.21,19.47,3.794,4.747,0.1348,7.689,23.54,4.244,19.679,0.05477,6.35,0.8497,0.6002
2024-08-22,60383.29,2623.3,143.25,0.10526,11.478,0.3763,0.098936,346.62,63.74,41.43,4.689,6.918,135.81,19.49,3.948,4.695,0.1357,8.029,25.23,4.304,20.072,0.05527,6.5,0.8523,0.5979
2024-08-23,64086.72,2764.73,153.39,0.11302,12.06,0.3915,0.101908,365.46,66.15,42.46,4.894,6.999,143.4,20.59,4.23,5.119,0.1442,8.687,26.52,4.84,22.194,0.05952,7.1,1.0164,0.6115
2024-08-24,64179.63,2769.0,160.72,0.11263,12.346,0.3939,0.102602,363.89,66.61,43.01,4.985,6.917,137.05,20.64,4.247,5.64,0.1467,8.698,27.14,5.047,22.193,0.06048,7.15,1.0189,0.613
2024-08-25,64251.93,2747.57,158.99,0.10964,12.111,0.385,0.100943,356.53,64.86,39.84,4.823,6.63,135.51,20.11,4.164,5.09,0.1417,8.516,26.93,4.92,22.422,0.05901,7.33,1.0,0.6003
2024-08-26,62840.0,2680.77,157.12,0.10523,11.841,0.3662,0.097113,342.5,63.02,36.66,4.559,6.293,128.72,19.47,3.932,4.905,0.1345,8.079,25.95,4.781,20.663,0.05596,7.01,0.9265,0.5876
2024-08-27,59439.64,2458.22,146.81,0.09892,11.161,0.3504,0.093734,324.34,60.41,35.44,4.38,5.72,120.0,18.31,3.723,4.593,0.1284,7.723,24.1,4.534,18.986,0.05256,6.85,0.8482,0.5669
2024-08-28,59045.88,2528.51,143.94,0.09969,11.172,0.3501,0.092791,321.95,61.81,33.52,4.255,5.774,125.45,18.58,3.645,4.602,0.1269,7.757,23.44,4.344,17.96,0.05127,6.74,0.81,0.5695
2024-08-29,59364.47,2527.71,140.04,0.10041,10.946,0.3577,0.093126,322.66,62.48,33.24,4.253,5.838,123.28,18.48,3.644,4.611,0.1269,7.796,22.89,4.213,17.459,0.05118,6.79,0.8034,0.5621
2024-08-30,59112.77,2525.74,137.96,0.10175,11.107,0.3469,0.093193,324.83,64.9,33.01,4.278,5.891,131.28,18.57,3.642,4.644,0.1283,7.623,23.29,4.113,17.405,0.05132,6.71,0.8317,0.5667
2024-08-31,58968.37,2512.62,135.32,0.10127,11.01,0.3449,0.092531,322.31,64.96,32.16,4.259,5.945,129.75,18.38,3.569,4.561,0.1234,7.564,22.81,4.029,17.267,0.05002,6.49,0.7963,0.5663
2024-09-01,57299.0,2425.9,128.5,0.09509,10.368,0.3311,0.090015,312.72,63.57,29.41,4.07,5.62,120.71,17.65,3.362,4.301,0.1186,7.193,21.43,3.848,16.427,0.04796,6.17,0.7609,0.5473
2024-09-02,59139.83,2537.81,134.97,0.0991,10.761,0.3364,0.092358,323.64,65.36,29.53,4.209,6.102,134.86,18.26,3.49,4.437,0.1256,7.527,22.37,3.988,17.175,0.05084,6.36,0.787,0.5677
2024-09-03,57468.84,2424.18,127.5,0.09678,10.31,0.3185,0.091471,308.85,64.35,28.74,4.063,6.041,118.8,17.65,3.354,4.107,0.1193,7.156,21.38,3.724,15.864,0.04887,6.13,0.7854,0.5573
2024-09-04,57971.0,2450.46,133.61,0.09802,10.332,0.3234,0.091619,315.27,65.42,29.59,4.11,6.446,135.24,18.1,3.393,4.073,0.1224,7.567,21.9,3.884,17.295,0.04934,6.12,0.809,0.5581
2024-09-05,56156.82,2367.8,129.36,0.09839,10.025,0.3249,0.09022,307.66,66.07,28.91,4.02,6.309,128.93,17.61,3.358,3.905,0.1177,7.232,21.36,3.709,17.005,0.04815,5.77,0.7971,0.5443
2024-09-06,53950.01,2224.46,125.01,0.09253,9.576,0.3149,0.088029,294.97,63.05,27.01,3.958,6.177,126.95,17.3,3.275,3.714,0.1162,7.023,21.16,3.547,16.201,0.04721,5.7,0.8382,0.5211
2024-09-07,54156.33,2272.88,127.71,0.09541,10.027,0.3254,0.088568,299.45,62.05,27.79,4.081,6.43,125.07,17.61,3.345,3.669,0.1208,7.058,21.8,3.665,16.011,0.04861,5.85,0.8911,0.5249
2024-09-08,54881.11,2297.47,130.13,0.09618,10.351,0.339,0.089995,305.41,60.95,27.73,4.163,6.348,125.95,17.94,3.407,3.807,0.125,7.418,23.25,3.753,16.235,0.0495,6.03,0.9394,0.5295
2024-09-09,57053.9,2360.1,135.09,0.10375,10.539,0.3434,0.093154,322.2,61.44,29.4,4.288,6.731,140.01,18.32,3.6,4.093,0.1278,7.781,23.85,4.016,17.305,0.05105,6.31,0.958,0.5395
2024-09-10,57645.59,2388.26,135.61,0.10281,10.59,0.343,0.093934,329.55,61.53,30.81,4.251,6.703,150.66,18.55,3.66,4.132,0.1298,8.933,24.35,4.032,18.188,0.0509,6.28,0.918,0.5408
2024-09-11,57352.79,2340.54,132.42,0.1013,10.396,0.3531,0.09264,337.4,62.21,29.62,4.191,6.75,149.6,18.45,3.602,4.16,0.1268,8.667,23.28,3.967,18.722,0.05001,6.09,0.93,0.5348
2024-09-12,58137.54,2361.63,136.05,0.10269,10.785,0.3562,0.094921,333.01,62.85,29.41,4.294,6.788,144.97,18.54,3.662,4.145,0.1301,8.51,24.01,4.245,19.395,0.05061,6.18,1.0401,0.5627
2024-09-13,60543.35,2440.96,139.13,0.10705,11.45,0.3609,0.096401,335.86,64.97,30.55,4.423,6.944,144.4,18.86,3.728,4.209,0.1333,8.622,24.93,4.288,19.822,0.05241,6.3,1.0285,0.5732
2024-09-14,60012.35,2418.19,137.15,0.10542,11.302,0.3542,0.097121,327.2,65.94,30.61,4.439,6.666,140.13,18.6,3.662,4.245,0.1313,8.654,25.34,4.191,19.63,0.05167,6.06,1.0458,0.5959
2024-09-15,59122.33,2316.37,131.4,0.10279,10.811,0.3386,0.095101,316.71,63.26,29.34,4.396,6.531,143.41,17.83,3.453,4.057,0.1261,8.33,23.78,4.016,18.668,0.0501,5.88,1.0785,0.5706
2024-09-16,58208.75,2295.21,131.46,0.09965,10.544,0.3303,0.094971,311.84,62.62,29.08,4.195,6.408,140.25,17.74,3.412,3.972,0.1235,8.025,23.52,3.879,18.009,0.04951,5.74,1.0421,0.5866
2024-09-17,60312.6,2342.1,131.56,0.10115,10.627,0.3339,0.09458,314.35,63.78,29.81,4.159,6.786,140.57,17.98,3.464,4.192,0.1239,7.906,23.78,4.132,19.498,0.04992,5.93,1.17,0.584
2024-09-18,61769.18,2374.59,134.35,0.10386,10.891,0.3442,0.095995,326.92,64.85,30.64,4.177,6.769,141.68,18.31,3.615,4.373,0.1277,8.198,24.72,4.25,19.809,0.05074,6.22,1.3153,0.5854
2024-09-19,62960.14,2465.84,142.89,0.10498,11.202,0.3511,0.095995,339.95,65.41,31.59,4.255,6.795,150.48,18.77,3.685,4.505,0.1315,8.089,26.68,4.363,20.44,0.05166,6.8,1.3805,0.5872
2024-09-20,63210.69,2562.02,146.66,0.10555,11.439,0.3524,0.096157,335.9,65.34,31.28,4.342,6.826,153.46,18.99,3.777,4.528,0.1329,8.487,27.67,4.386,21.07,0.05287,7.31,1.4702,0.5852
2024-09-21,63362.74,2613.16,149.45,0.10995,11.49,0.3585,0.098013,345.54,66.85,31.33,4.463,6.9,154.6,19.36,3.867,4.72,0.1364,8.53,27.79,4.669,21.188,0.0561,8.25,1.482,0.5977
2024-09-22,63577.66,2580.92,144.64,0.1063,11.13,0.3518,0.09604,342.66,68.71,30.22,4.309,6.638,162.18,18.91,3.721,4.595,0.1321,8.248,27.3,4.528,21.682,0.05378,7.96,1.5856,0.5872
2024-09-23,63338.87,2646.72,144.78,0.10805,11.389,0.3638,0.096298,342.18,66.96,29.62,4.46,6.823,172.0,19.1,3.764,4.582,0.1344,8.704,27.39,5.172,22.448,0.05791,7.95,1.535,0.5849
2024-09-24,64272.93,2653.31,152.74,0.10978,12.148,0.3877,0.096824,348.02,66.69,29.36,4.634,6.927,166.1,19.41,3.857,4.818,0.1385,9.396,28.47,5.346,21.843,0.05773,8.14,1.7427,0.5912
2024-09-25,63130.89,2579.25,147.93,0.10848,12.102,0.3809,0.09595,343.46,66.54,28.35,4.636,6.776,164.95,19.29,3.942,4.783,0.1371,9.053,27.29,5.143,22.462,0.0585,8.01,1.6978,0.5827
2024-09-26,65177.21,2632.53,155.57,0.11817,12.558,0.4017,0.098028,351.85,68.57,30.21,4.816,7.354,165.22,20.3,4.104,5.005,0.1437,9.515,29.16,5.55,23.068,0.06173,8.07,1.641,0.5907
2024-09-27,65789.0,2695.37,157.66,0.12352,12.669,0.4019,0.09946,358.79,71.16,30.4,4.883,7.616,170.47,20.82,4.198,5.144,0.1443,9.87,30.45,5.454,23.625,0.06188,8.49,1.6571,0.5889
2024-09-28,65858.99,2675.79,156.77,0.12811,12.944,0.4005,0.09943,352.32,69.98,29.5,4.797,7.599,163.99,20.57,4.129,5.017,0.1412,9.682,29.29,5.56,22.846,0.0612,8.07,1.6884,0.6139
2024-09-29,65600.01,2657.89,158.49,0.12432,12.467,0.3978,0.101777,352.81,69.28,29.08,4.766,7.456,161.45,20.43,4.086,5.029,0.1411,9.536,29.06,5.5,23.262,0.06147,8.08,1.7589,0.6413
2024-09-30,63301.25,2601.27,152.5,0.1142,11.847,0.3732,0.098453,337.17,66.82,27.78,4.432,7.396,156.69,19.46,3.811,4.725,0.1341,8.989,27.7,5.288,22.893,0.05744,7.68,1.7742,0.6113
2024-10-01,60790.0,2447.55,145.1,0.10687,11.015,0.352,0.093857,317.81,63.4,26.65,4.152,6.869,144.78,18.41,3.559,4.44,0.1247,8.33,25.82,4.837,20.712,0.05282,7.55,1.7574,0.5968
2024-10-02,60631.37,2363.76,140.16,0.1046,10.653,0.3432,0.090486,316.08,62.95,25.92,4.101,6.668,139.11,17.94,3.536,4.432,0.1211,7.986,25.33,4.626,20.177,0.05162,7.79,1.8558,0.5381
2024-10-03,60744.99,2349.97,136.8,0.10506,10.657,0.3454,0.090429,320.42,63.48,25.66,4.13,6.564,143.73,18.51,3.575,4.384,0.1221,8.02,24.66,4.638,19.048,0.05174,8.57,1.6635,0.5222
2024-10-04,62090.71,2414.43,143.22,0.10924,11.074,0.3516,0.09186,324.67,64.96,26.83,4.194,6.715,151.32,18.75,3.648,4.621,0.126,8.36,26.27,4.83,20.371,0.05477,9.1,1.7729,0.5341
2024-10-05,62051.29,2414.51,142.59,0.10939,11.262,0.3509,0.092055,321.84,66.32,27.38,4.138,6.825,148.53,18.55,3.617,4.631,0.1258,8.208,25.68,4.777,19.891,0.05309,8.61,1.754,0.5295
2024-10-06,62810.86,2439.84,146.48,0.11155,11.276,0.3572,0.092372,324.64,67.05,29.29,4.189,7.079,150.08,18.76,3.697,4.651,0.1269,8.519,26.95,4.953,20.748,0.05429,8.7,1.8407,0.5339
2024-10-07,62200.28,2421.68,143.94,0.10839,11.157,0.3515,0.09104,323.5,64.75,29.08,4.129,7.223,146.65,18.53,3.708,4.419,0.1246,8.051,26.55,5.041,20.534,0.05241,8.68,2.0173,0.5285
2024-10-08,62122.02,2439.48,143.4,0.10706,10.826,0.3444,0.089981,329.0,65.65,29.01,4.101,7.172,143.02,18.34,3.627,4.347,0.1213,7.969,26.34,4.89,19.494,0.05232,9.33,1.9868,0.5309
2024-10-09,60578.28,2368.66,139.21,0.10785,10.527,0.3392,0.089714,320.46,64.53,29.13,4.021,7.287,139.35,18.12,3.498,4.227,0.1187,7.817,25.76,4.6,19.296,0.05021,8.55,1.8745,0.5241
