timestamp,date,open,high,low,close,volume
1597147200000,2020-08-11 12:00,11734.6,11734.6,11372.6,11485.5,11827.43919135
1597161600000,2020-08-11 16:00,11485.5,11550,11279.2,11390.1,9165.47031314
1597176000000,2020-08-11 20:00,11388.6,11423.3,11107.1,11389.4,8812.72855142
1597190400000,2020-08-12 00:00,11389.4,11417.4,11218.4,11378.3,9742.81107876
1597204800000,2020-08-12 04:00,11379.4,11475.9,11141,11444.9,11622.70255751
1597219200000,2020-08-12 08:00,11444.9,11535.6,11421.2,11457.8,16549.5017725
1597233600000,2020-08-12 12:00,11457.8,11618,11425.8,11578.5,10472.89573247
1597248000000,2020-08-12 16:00,11578.6,11613.1,11473,11569,12809.15340191
1597262400000,2020-08-12 20:00,11568.9,11594.3,11488.4,11565.1,8529.03033031
1597276800000,2020-08-13 00:00,11565.2,11650,11524.1,11568.8,9953.01540188
1597291200000,2020-08-13 04:00,11568.8,11588,11496.3,11515.6,10373.7743553
1597305600000,2020-08-13 08:00,11515.2,11625,11358.6,11552.9,3947.29378452
1597320000000,2020-08-13 12:00,11552.8,11590.1,11386,11496.6,7994.77638516
1597334400000,2020-08-13 16:00,11496.6,11545.5,11441.6,11508.7,6503.75626168
1597348800000,2020-08-13 20:00,11508.7,11789,11508.7,11777,7981.07024945
1597363200000,2020-08-14 00:00,11776.9,11829.2,11663.2,11724.1,6200.39974347
1597377600000,2020-08-14 04:00,11724.1,11756,11634.9,11694,4917.09326354
1597392000000,2020-08-14 08:00,11693.8,11774.9,11659.6,11757.5,5660.88531779
1597406400000,2020-08-14 12:00,11757.5,11760.8,11637,11738.3,4702.32315034
1597420800000,2020-08-14 16:00,11738.2,11850,11706.2,11802.7,9784.78208498
1597435200000,2020-08-14 20:00,11802.6,11825.3,11700,11759,5298.16899768
1597449600000,2020-08-15 00:00,11758.9,11979.4,11758.9,11888,7234.61630118
1597464000000,2020-08-15 04:00,11888,11920.2,11811.3,11889.8,6160.16786411
1597478400000,2020-08-15 08:00,11889.8,11933,11821,11844,6292.46521905
1597492800000,2020-08-15 12:00,11844,11896.8,11681.6,11852.2,5807.12527841
1597507200000,2020-08-15 16:00,11852.3,11903.5,11814.4,11837.1,6506.29148821
1597521600000,2020-08-15 20:00,11837,11977.7,11744.9,11853.5,6706.16383164
1597536000000,2020-08-16 00:00,11853.5,11930.7,11773.1,11930.7,5500.56918711
1597550400000,2020-08-16 04:00,11930.7,11934.1,11855.4,11861.1,5079.27220632
1597564800000,2020-08-16 08:00,11861.2,11885.6,11723.5,11752.8,5830.11351923
1597579200000,2020-08-16 12:00,11752.3,11878.6,11684.4,11860.6,5461.53724337
1597593600000,2020-08-16 16:00,11860.7,11901.4,11804.9,11818.5,7378.13001616
1597608000000,2020-08-16 20:00,11818.6,11916,11791.8,11910,6729.0045263
1597622400000,2020-08-17 00:00,11910,11933,11769.1,11844.5,8375.64712349
1597636800000,2020-08-17 04:00,11844.5,11858.6,11784.2,11808,6652.61163844
