date,open,high,low,close,volume,vwap
2021-03-01,45231.74,49829,45042.13,49639.4,53891300112,47435.5675
2021-03-02,49635.3,50250,47075.11,48511.6,47530897720,48868.0025
2021-03-03,48502.18,52666,48161.75,50360,53220811975,49922.4825
2021-03-04,50370.33,51798.33,47502,48368.52,52343816680,49509.795
2021-03-05,48370.97,49473.99,46219.32,48769.47,48625928883,48208.4375
2021-03-06,48766.01,49210,47077,48909.84,34363564661,48490.7125
2021-03-07,48909.84,51459,48909.83,50978.61,43137459378,50064.32
2021-03-08,50976.22,52425,49328.62,52415.23,48597428048,51286.2675
2021-03-09,52413.17,54936,51845.01,54916.38,50912227385,53527.64
2021-03-10,54921.61,57402.14,53025,55890.69,57295577614,55309.86
2021-03-11,55888.7,58113,54283,57815.47,56772343595,56525.0425
2021-03-12,57820.15,58065.92,55050,57225.91,55689944702,57040.495
2021-03-13,57220.84,61788.45,56083.74,61178.5,60669829814,59067.8825
2021-03-14,61181.38,61680,58950,58972.7,43901225564,60196.02
2021-03-15,58972.71,60601.07,54568,55636.15,66419369890,57444.4825
2021-03-16,55629.08,56970,53221,56927.11,59749798599,55686.7975
2021-03-17,56924.26,58996.38,54138.01,58925.54,60258313191,57246.0475
2021-03-18,58925.54,60100,56996.15,57644.95,55746041000,58416.66
2021-03-19,57644.95,59461.99,56260,58039.66,49063873786,57851.65
2021-03-20,58026.91,59928,57827.97,58116.7,50361731222,58474.895
2021-03-21,58126.34,58651.22,55543.89,57363.32,51943414539,57421.1925
2021-03-22,57377.29,58421.68,53739.5,54110.07,56521454974,55912.135
2021-03-23,54111.49,55858,53000,54345.54,56435023914,54328.7575
2021-03-24,54333.27,57209.97,51673.82,52276.16,70567223787,53873.305
2021-03-25,52259.69,53238,50305,51325.01,67999812841,51781.925
2021-03-26,51320.76,55125.13,51250,55072.44,56652197978,53192.0825
2021-03-27,55080.9,56640,53966,55856.53,47266542233,55385.8575
2021-03-28,55856.54,56587.08,54701,55778.82,47686580918,55730.86
2021-03-29,55781.22,58400,54900,57613.48,57625587027,56673.675
2021-03-30,57613.76,59397.48,57000,58786.46,54414116432,58199.425
2021-03-31,58786.46,59800,56873.8,58800,65520826225,58565.065
2021-04-01,58800.01,59474.94,57930,58726.48,61669163792,58732.8575
2021-04-02,58726.47,60055.02,58441.88,58981.04,58727860620,59051.1025
2021-04-03,58981.04,59752,56943,57094.34,59641344484,58192.595
2021-04-04,57094.34,58500,56478.53,58215.94,50749662970,57572.2025
2021-04-05,58216.73,59251.76,56817.64,59123.02,60706272115,58352.2875
2021-04-06,59134.07,59475,57333.33,58019.98,66058027988,58490.595
2021-04-07,58021.67,58630,55400,55955.75,75645303584,57001.855
2021-04-08,55962.67,58152,55700,58083.1,53053855641,56974.4425
2021-04-09,58083.1,58869.69,57670.51,58092.68,46655208546,58178.995
2021-04-10,58092.68,61218.97,57875.41,59778.6,58238470525,59241.415
2021-04-11,59778.59,60658.89,59177.06,59985.26,46280252580,59899.95
2021-04-12,59983.66,61199,59369,59839.82,51828688519,60097.87
2021-04-13,59836.88,63774.39,59799.01,63588.22,69983454362,61749.625
2021-04-14,63588.22,64899,61277.91,62971.8,77451779687,63184.2325
2021-04-15,62971.8,63831.82,62036.73,63229.04,60954381579,63017.3475
2021-04-16,63229.04,63604.34,60048.43,61427.27,84293007468,62077.27
2021-04-17,61427.27,62572.48,59700,60058.86,66138759198,60939.6525
2021-04-18,60067.2,60437.97,51300,56274.41,97468872758,57019.895
2021-04-19,56273.65,57600,54187.85,55696.83,65344865159,55939.5825
2021-04-20,55696.83,57111,53430.01,56499.29,67849323955,55684.2825
2021-04-21,56477.67,56810.56,53620.91,53800.86,54926612466,55177.5
2021-04-22,53795.62,55469.98,50400,51701.59,74798630778,52841.7975
2021-04-23,51695.98,52130.58,47464.65,51187.27,86668667320,50619.62
2021-04-24,51187.75,51260.61,48726.87,50089.15,49014494781,50316.095
2021-04-25,50101.42,50591.38,47044.01,49121,46117114240,49214.4525
2021-04-26,49121,54400,48817.62,54053.6,58284039825,51598.055
2021-04-27,54047.8,55509.39,53321,55069.62,49448222757,54486.9525
2021-04-28,55069.61,56476.17,53887,54894.03,48000572955,55081.7025
2021-04-29,54889.81,55226.86,52369.61,53580,46088929780,54016.57
2021-04-30,53580,58075.01,53068.43,57798.77,52395931985,55630.5525
2021-05-01,57798.77,58550,57050.94,57859.28,42836427360,57814.7475
2021-05-02,57859.28,57972.26,56072,56625.2,38177405335,57132.185
2021-05-03,56625.21,58986,56500,57212.73,51713139031,57330.985
2021-05-04,57212.73,57247.24,53057.7,53241.92,68564706967,55189.8975
2021-05-05,53241.91,57980.86,52913.02,57515.69,69241316747,55412.87
2021-05-06,57515.69,58400,55288,56440.66,69523285106,56911.0875
2021-05-07,56444.82,58735.95,55300,57380.39,68434023376,56965.29
2021-05-08,57380.39,59559.84,56980.01,58958.05,65382980634,58219.5725
2021-05-09,58958.06,59300.52,56265.3,58312.57,65906690347,58209.1125
2021-05-10,58313.84,59592.2,53600,55866.41,71776546298,56843.1125
2021-05-11,55866.38,56962.07,54511.48,56753.19,61308396325,56023.28
2021-05-12,56753.19,58041,48500,49498.77,75215403907,53198.24
2021-05-13,49498.76,52500,46000,49690.11,96721152926,49422.2175
2021-05-14,49682.28,51569.56,48895,49893.48,55737497453,50010.08
2021-05-15,49893.48,50730.58,46573,46775.51,59161047474,48493.1425
2021-05-16,46771.01,49808.28,43825,46450.79,64047871555,46713.77
2021-05-17,46450.78,46646.15,42101,43580.5,74903638450,44694.6075
2021-05-18,43571.89,45851,42300,42857.15,56187365084,43645.01
2021-05-19,42865.05,43591.7,30000,36731.75,126358098747,38297.125
2021-05-20,36735.44,42605,35000,40623.33,88281943359,38740.9425
2021-05-21,40623.24,42275.99,33501.54,37340.77,82051616861,38435.385
2021-05-22,37333.09,38889.76,35257.52,37476.83,57377273240,37239.3
2021-05-23,37476.84,38319.36,31111,34758.67,78469274361,35416.4675
2021-05-24,34758.88,39966.87,34407.17,38878.56,67359584098,37002.87
2021-05-25,38874.53,39878.51,36481.26,38361.81,56211915803,38399.0275
2021-05-26,38361.81,40900,37837.36,39293.23,51346735160,39098.1
2021-05-27,39293.23,40440.95,37191.99,38556.88,43210968721,38870.7625
2021-05-28,38556.88,38900,34688,35680.47,55200191952,36956.3375
2021-05-29,35680.48,37325,33650.86,34627.82,45231013335,35321.04
2021-05-30,34627.81,36500,33333,35669.44,31646080921,35032.5625
2021-05-31,35669.44,37534.09,34183,37279.31,39009847639,36166.46
2021-06-01,37276.23,37918.97,35669.14,36685,34639423297,36887.335
2021-06-02,36684.99,38237.37,35920,37577.91,33070867190,37105.0675
2021-06-03,37581.83,39489.82,37184.88,39248.55,35460750427,38376.27
2021-06-04,39248.54,39291.24,35593.22,36856.52,41831090187,37747.38
2021-06-05,36856.53,37921.35,34832.17,35539.49,35959473399,36287.385
2021-06-06,35539.97,36477.86,35258,35800.48,28913440585,35769.0775
2021-06-07,35800.48,36812.39,33333,33575.91,33683936663,34880.445
2021-06-08,33567.26,34069,31004.95,33402.13,49902050442,33010.835
2021-06-09,33402.13,37573.99,32408.53,37403.86,53972919008,35197.1275
2021-06-10,37404.75,38425.67,35800,36694.05,43576032854,37081.1175
2021-06-11,36694.91,37695,35944,37338.44,38699736985,36918.0875
2021-06-12,37340.08,37448,34635.47,35557.33,37924228550,36245.22
2021-06-13,35557.32,39396,34780.57,39015.24,40669112838,37187.2825
2021-06-14,39015.24,41076.03,38744.83,40539.47,43148914673,39843.8925
2021-06-15,40537.93,41322.55,39510.98,40162.37,46420149185,40383.4575
2021-06-16,40158.06,40499,38105,38351,39211635100,39278.265
2021-06-17,38351,39554.98,37365.63,38095.17,37096670047,38341.695
2021-06-18,38103.94,38216.22,35153.16,35841.81,36200887275,36828.7825
2021-06-19,35840.96,36457.18,34833.26,35484.79,31207279719,35654.0475
2021-06-20,35484.8,36139.73,33347.05,35585.78,36664034054,35139.34
2021-06-21,35585.79,35741.54,31259,31609.82,52809038594,33549.0375
2021-06-22,31609.82,33352,28800,32538.37,58964353058,31575.0475
2021-06-23,32538.9,34881.02,31708.03,33688.35,46317108925,33204.075
2021-06-24,33688.51,35295.67,32300,34654.58,33123368116,33984.69
2021-06-25,34654.87,35500,31300,31594.63,40230904226,33262.375
2021-06-26,31594.62,32711.68,30173.49,32275.19,38585385521,31688.745
2021-06-27,32267.59,34749,32002.21,34709.23,35511640894,33432.0075
2021-06-28,34708.53,35301.43,33864.99,34493.22,33892523752,34592.0425
2021-06-29,34493.22,36675,34233.35,35904.28,37901460044,35326.4625
2021-06-30,35906.17,36094.42,34033,35060,34059036099,35273.3975
2021-07-01,35060,35066.54,32703.48,33516.11,37838957079,34086.5325
2021-07-02,33510.93,33972.06,32704.73,33805.02,38728974942,33498.185
2021-07-03,33805.01,34953.07,33320,34682.16,24383958643,34190.06
2021-07-04,34685.03,35951,34390.53,35284.05,24924307911,35077.6525
2021-07-05,35284.06,35290.82,33156.86,33697.78,26721554282,34357.38
2021-07-06,33697.78,35100,33300,34225.73,26501259870,34080.8775
2021-07-07,34225.72,35077.46,33770.01,33878.56,24796027477,34237.9375
2021-07-08,33879.5,33934.62,32111,32875.95,29910396946,33200.2675
2021-07-09,32875.95,34100,32255.24,33824.26,27436021028,33263.8625
2021-07-10,33824.25,34267.14,33027.83,33515.35,22971873468,33658.6425
2021-07-11,33515.35,34607.37,33333.33,34259.23,20108729370,33928.82
2021-07-12,34259.22,34670,32665,33091.1,24321499537,33671.33
2021-07-13,33077.43,33337.61,32201.12,32734.14,19120856669,32837.575
2021-07-14,32734.14,33125.55,31600,32816.39,21376531210,32569.02
2021-07-15,32815.75,33187.6,31064.77,31868.68,21300524237,32234.2
2021-07-16,31872.49,32259.16,31025.42,31388.06,23699476918,31636.2825
2021-07-17,31389.57,31949.99,31179.01,31533.91,18895018942,31513.12
2021-07-18,31533.9,32450,31125.6,31788.25,18787986667,31724.4375
2021-07-19,31786.37,31887.82,30429.99,30842.03,20434789545,31236.5525
2021-07-20,30842.04,31052.65,29301.56,29796.16,23148267245,30248.1025
2021-07-21,29796.15,32825,29501.02,32135.19,28203024559,31064.34
2021-07-22,32152.68,32611.84,31729.68,32287.74,19555230518,32195.485
2021-07-23,32287.75,33647.27,32000,33647.26,22552046192,32895.57
2021-07-24,33647.27,34525,33424.7,34283.01,21664706865,33969.995
2021-07-25,34291.67,35451.04,33888.89,35428.26,20856685287,34764.965
2021-07-26,35428.25,40593.93,35251.54,37262.77,51022126212,37134.1225
2021-07-27,37262.76,39550,36413.26,39470.48,35097370560,38174.125
2021-07-28,39475.99,40925.56,38803.34,40035.1,38702404695,39809.9975
2021-07-29,40035.1,40644.85,39229.47,40039.44,27167146027,39987.215
2021-07-30,40039.44,42320.57,38342,42237.95,33072782960,40734.99
2021-07-31,42233.66,42414.61,41064.11,41495.01,25802845343,41801.8475
2021-08-01,41499,42605.64,39426,39865.41,26688438115,40849.0125
2021-08-02,39859.18,40459.68,38690,39149.59,25595265436,39539.6125
2021-08-03,39149.59,39785.3,37627.21,38191.44,26189830450,38688.385
2021-08-04,38189.4,39965.1,37509,39722.41,25372562724,38846.4775
2021-08-05,39718.9,41447.89,37300,40888.74,35185031017,39838.8825
2021-08-06,40888.73,43399.26,39876.74,42869.58,38226483046,41758.5775
2021-08-07,42869.59,44750,42457.27,44637.34,40030862141,43678.55
2021-08-08,44628.11,45363.83,43131.97,43829.14,36302664750,44238.2625
2021-08-09,43829.15,46497.42,42821.3,46285.48,38734079049,44858.3375
2021-08-10,46280,46718.44,44650.27,45595.66,33546019517,45811.0925
2021-08-11,45601.82,46781.09,45350.74,45553.49,34319709073,45821.785
2021-08-12,45553.1,46223.95,43714.36,44422.14,33723620826,44978.3875
2021-08-13,44422.15,47953.9,44249.64,47833.64,31744259539,46114.8325
2021-08-14,47833.64,48176.52,46034.93,47109.65,31211354442,47288.685
2021-08-15,47109.64,47400,45525.19,47014.49,30988958446,46762.33
2021-08-16,47014.38,48076.52,45676.91,45902.46,32776876610,46667.5675
2021-08-17,45903.22,47174.62,44405.39,44671.58,33451362600,45538.7025
2021-08-18,44675.34,46035.27,44216.47,44707.98,32194123075,44908.765
2021-08-19,44709.1,47088.08,43955,46765.87,37204312299,45629.5125
2021-08-20,46769.02,49400,46644.95,49342.4,34706867452,48039.0925
2021-08-21,49349.99,49821.92,48285.28,48867.02,40585205312,49081.0525
2021-08-22,48870.21,49526.13,48102.89,49284.63,25370975378,48945.965
2021-08-23,49284.38,50505,49012.84,49506.5,34305053719,49577.18
2021-08-24,49504.53,49875.9,47600,47682.45,35361168834,48665.72
2021-08-25,47682.45,49277,47122.02,48987.33,32646349931,48267.2
2021-08-26,48991.57,49365.1,46315.48,46851.47,32666549568,47880.905
2021-08-27,46851.47,49185.12,46361.01,49077.57,34511076995,47868.7925
2021-08-28,49081.08,49309.83,48370,48942.94,28568103401,48925.9625
2021-08-29,48942.89,49667.1,47801,48802.58,25889650240,48803.3925
2021-08-30,48802.58,48906.51,46866,46993.71,31847007016,47892.2
2021-08-31,46996.8,48259.68,46708.93,47112.5,34730363427,47269.4775
2021-09-01,47110.33,49125,46537.62,48839.86,39139399125,47903.2025
2021-09-02,48834.27,50392.19,48620.73,49279.37,39508070319,49281.64
2021-09-03,49279.38,51064.44,48349.66,50025,43206179619,49679.62
2021-09-04,50025,50558.75,49400,49942.98,37471327794,49981.6825
2021-09-05,49944.89,51907.08,49500,51789.17,30322676319,50785.285
2021-09-06,51789.17,52802.03,51020.08,52698.81,38884105426,52077.5225
2021-09-07,52698.8,52944.96,42830.77,46894.5,65210059683,48842.2575
2021-09-08,46894.49,47381.47,44423.49,46060.36,49007762488,46189.9525
2021-09-09,46059.94,47400,45511.82,46400,38672657013,46342.94
2021-09-10,46396.26,47040.76,44140.48,44851.45,39154666597,45607.2375
2021-09-11,44850.37,45989.94,44730.29,45171.83,34499835245,45185.6075
2021-09-12,45173.66,46462.98,44754.31,46024.23,27881980161,45603.795
2021-09-13,46027.8,46900,43465,44947.72,40969943253,45335.13
2021-09-14,44953.23,47274.92,44679.92,47127.22,38652152880,46008.8225
2021-09-15,47127.81,48475,46705,48148.12,30484496466,47613.9825
2021-09-16,48144.03,48499.99,47020.82,47753.16,31764293754,47854.5
2021-09-17,47753.15,48176.64,46752.67,47303.5,28727713711,47496.49
2021-09-18,47306.87,48825.62,47050,48314.56,28575630451,47874.2625
2021-09-19,48309.86,48379.19,46850.87,47255.92,26967722648,47698.96
2021-09-20,47253.71,47358.92,42500,43012.97,43909845642,45031.4
2021-09-21,43007.69,43639.88,39600,40719.6,48701090088,41741.7925
2021-09-22,40736.81,44035.44,40570.42,43575.1,38139709246,42229.4425
2021-09-23,43575.19,45000,43096.73,44897.59,34244064430,44142.3775
2021-09-24,44896.55,45200,40683.29,42848.92,42839345714,43407.19
2021-09-25,42848.44,42998.76,41675,42705.51,31604717236,42556.9275
2021-09-26,42705.51,43937,40803,43178.02,30661222077,42655.8825
2021-09-27,43172.17,44366.96,42111,42171.76,30980029059,42955.4725
2021-09-28,42166.31,42780,40897.7,41026.07,30214940550,41717.52
2021-09-29,41030.19,42638.99,40750.12,41522.16,30602359905,41485.365
2021-09-30,41519.11,44110.17,41409.67,43824.43,31141681925,42715.845
2021-10-01,43828.89,48500,43287.44,48165.76,42850641582,45945.5225
2021-10-02,48165.76,48359.33,47451,47657.69,30614346492,47908.445
2021-10-03,47663.74,49300,47120.11,48233.99,26638115879,48079.46
2021-10-04,48233.99,49505,46916.7,49245.54,33383173002,48475.3075
2021-10-05,49244.13,51906.23,49057.18,51493.99,35873904236,50425.3825
2021-10-06,51499.77,55757.11,50416.01,55339.48,49034730168,53253.0925
2021-10-07,55346.95,55356.85,53379,53797.82,36807860413,54470.155
2021-10-08,53805.46,56113,53634.41,53963.82,34800873924,54379.1725
2021-10-09,53965.18,55500,53675,54962.29,32491211414,54525.6175
2021-10-10,54963.29,56545.24,54112.95,54690.53,39527792364,55078.0025
2021-10-11,54683.09,57833.23,54411.54,57487.44,42637331698,56103.825
2021-10-12,57485.97,57674.55,53873.78,56005.1,41083758949,56259.85
2021-10-13,56005.1,57771.33,54236.09,57367.32,41684252783,56344.96
2021-10-14,57367.32,58520.71,56832.32,57359.51,36615791366,57519.965
2021-10-15,57359.51,62910,56867.11,61695.39,51780081801,59708.0025
2021-10-16,61690.32,62350,60139.01,60877.42,34250964237,61264.1875
2021-10-17,60867.05,61744.17,58943.83,61527.11,29032367511,60770.54
2021-10-18,61530.07,62675.19,59887.74,62042.41,38055562075,61533.8525
2021-10-19,62042.4,64500,61333,64303.14,40471196346,63044.635
2021-10-20,64303.14,66999,63525,66026.54,40788955582,65213.42
2021-10-21,66021.26,66650.85,62050,62204.02,45908121370,64231.5325
2021-10-22,62204.01,63750,60000,60687.64,38434082775,61660.4125
2021-10-23,60682.88,61750,59650,61300.01,26882546034,60845.7225
2021-10-24,61300.02,61491.96,59522.89,60854.48,27316183882,60792.3375
2021-10-25,60847.91,63726.58,60653.5,63083.54,31064911614,62077.8825
2021-10-26,63081.96,63290.49,59837.07,60337.62,34878965587,61636.785
2021-10-27,60333.19,61488,58100,58455.47,43657076893,59594.165
2021-10-28,58462.73,62477.47,57653.88,60591.65,45257083247,59796.4325
2021-10-29,60591.63,62974,60188.73,62276.72,36856881767,61507.77
2021-10-30,62287.95,62379.2,60725.01,61892.41,32157938616,61821.1425
2021-10-31,61896.38,62427.02,60001,61343.68,32241199927,61417.02
2021-11-01,61346.17,62500,59500,60949.54,36150572843,61073.9275
2021-11-02,60956.4,64300,60672.16,63266.51,37746665647,62298.7675
2021-11-03,63266.5,63568.36,60070,62935.41,36124731509,62460.0675
2021-11-04,62935.4,63114.14,60728.77,61444.5,32615846901,62055.7025
2021-11-05,61444.49,62638.59,60777,61006.15,30605102446,61466.5575
2021-11-06,61006.14,61599.25,60125,61539.31,29094934221,61067.425
2021-11-07,61539.3,63327.96,61397.86,63309.13,24726754302,62393.5625
2021-11-08,63309.12,67792.77,63309.12,67554.84,41125608330,65491.4625
2021-11-09,67554.13,68568.85,66261.79,66944.66,42357991721,67332.3575
2021-11-10,66938.76,69000,62800,64912.2,48730828378,65912.74
2021-11-11,64912.2,65600,64133.78,64807.59,35880633236,64863.3925
2021-11-12,64807.73,65477.06,62300,64147.9,36084893887,64183.1725
2021-11-13,64144.42,64990,63394.17,64400.01,30474228777,64232.15
2021-11-14,64400.01,65525,63596.9,65505.02,25122092191,64756.7325
2021-11-15,65505.03,66339.9,63371,63624.59,30558763548,64710.13
2021-11-16,63621.05,63624.6,58638,60107.98,46844335592,61497.9075
2021-11-17,60101.56,60824.38,58380,60351.51,39178392930,59914.3625
2021-11-18,60351.51,60977.21,56514.13,56898,41388338699,58685.2125
2021-11-19,56898.46,58412.12,55625,58122.16,38702407772,57264.435
2021-11-20,58122.15,59900,57423.35,59760.76,30624264863,58801.565
2021-11-21,59760.76,60070,58509.69,58671.21,26123447605,59252.915
2021-11-22,58671.22,59526.51,55641.03,56280.81,35036121783,57529.8925
2021-11-23,56280.81,57886.03,55377,57566.85,37485803899,56777.6725
2021-11-24,57562.65,57607.97,55875.01,57162.66,36635566789,57052.0725
2021-11-25,57158.58,59445.99,57037.04,58987.27,34284016248,58157.22
2021-11-26,58994.72,59194,53533,53757.67,41810748221,56369.8475
2021-11-27,53757.67,55316.67,53642.58,54759.05,30560857714,54368.9925
2021-11-28,54759.04,57490,53327,57317.17,28116886357,55723.3025
2021-11-29,57318.51,58908.27,56730,57838.06,32370840356,57698.71
2021-11-30,57838.06,59249.77,55910.33,56987.97,36708594618,57496.5325
2021-12-01,56998.35,59118.84,56465.75,57226.5,36858195307,57452.36
2021-12-02,57226.51,57423.69,55845,56521.46,32379968686,56754.165
2021-12-03,56521.45,57670.68,51640,53638.04,39789134215,54867.5425
2021-12-04,53633.02,53876.09,42333,49241.12,61385677469,49770.8075
2021-12-05,49235.26,49783,47827,49484.22,37198201161,49082.37
2021-12-06,49484.21,51105,47200,50529.56,37707308001,49579.6925
2021-12-07,50529.56,51995,50067.1,50625.48,33676814852,50804.285
2021-12-08,50625.24,51250,48650.02,50519.68,28479699446,50261.235
2021-12-09,50520.94,50844.86,47323.23,47568.43,29603577251,49064.365
2021-12-10,47568.43,50148.49,46900,47170.94,30966005122,47946.965
2021-12-11,47170.94,49517.18,46786.78,49407.75,25775869261,48220.6625
2021-12-12,49424.47,50828.13,48665.43,50089.64,21939223599,49751.9175
2021-12-13,50089.64,50218.42,45727.92,46727.89,32166727776,48190.9675
